pid,country,name_2,coral_prop,forest,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist
5888,Mexico,NA,0,0,0,0,0,0,0,0,77917.67873195391
5889,Mexico,NA,0,0,0,0,0,0,0,0,72841.85880849393
5890,Mexico,NA,0,0,0,0,0,0,0,0,65777.86872135408
5891,Mexico,NA,0,0,0,0,0,0,0,0,59139.83118314565
5892,Mexico,NA,0,0,0,0,0,0,0,0,53087.769318537
5893,Mexico,NA,0,0,0,0,0,0,0,0,47844.56991201138
5894,Mexico,NA,0,0,0,0,0,0,0,0,43702.339627445814
5895,Mexico,NA,0,0,0,0,0,0,0,0,40996.171867134544
5896,Mexico,NA,0,0,0,0,0,0,0,0,40018.46731956304
5897,Mexico,NA,0,0,0,0,0,0,0,0,40398.08748573461
5898,Mexico,NA,0,0,0,0,0,0,0,0,42459.35811281543
5899,Mexico,NA,0,0,0,0,0,0,0,0,41733.60735512183
5900,Mexico,NA,0,0,0,0,0,0,0,0,36305.830234319576
5901,Mexico,NA,0,0,0,0,0,0,0,0,32319.230113586935
5902,Mexico,NA,0,0,0,0,0,0,0,0,27870.424937369702
5903,Mexico,NA,0,0,0,0,0,0,0,0,20293.473994729615
5904,Mexico,NA,0,0,0,0,0,0,0,0,13318.844240718317
5905,Mexico,NA,0,0,0,0,0,0,0,0,8461.23478989973
5906,Mexico,NA,0,0,0,0,1,0,0,0,2901.4472595220427
5907,Mexico,NA,0.4816468253968254,1,1,1,1,0,1,1,233.96512620411505
5908,Mexico,NA,0,1,0,0,0,0,0,1,8689.50045301498
5909,Mexico,NA,0,1,0,0,0,0,0,0,16369.259516900509
5910,Mexico,NA,0,1,0,0,0,0,1,0,16862.760572709023
5911,Mexico,NA,0,1,0,0,0,0,0,0,19367.87987005364
5912,Mexico,NA,0,1,0,0,0,0,1,1,17884.47959093144
5913,Mexico,NA,0,1,0,0,0,0,0,1,19205.602181898175
5914,Mexico,NA,0,1,0,0,0,0,0,0,23771.81915366283
5915,Mexico,NA,0,1,0,0,0,0,0,0,25628.60865850825
5916,Mexico,NA,0,1,0,0,0,0,0,0,26239.552015827318
5917,Mexico,NA,0,1,0,0,1,0,0,0,25092.52653733824
5918,Mexico,NA,0,1,0,0,1,0,0,0,25987.28448261253
5919,Mexico,NA,0,1,1,1,1,0,0,0,29452.230368064815
5920,Mexico,NA,0,0,0,0,1,0,0,0,43107.98695243451
5921,Mexico,NA,0,0,0,0,0,0,0,0,49852.46515441693
5922,Mexico,NA,0,0,0,0,0,0,0,0,57116.004979806
5923,Mexico,NA,0,0,0,0,0,0,0,0,64619.6192738101
5924,Honduras,NA,0,1,0,0,0,0,0,0,44484.22721891993
5925,Honduras,NA,0,1,0,0,0,0,0,0,36951.48520406273
5926,Honduras,NA,0,1,0,0,0,0,0,0,29730.97689193047
5927,Honduras,NA,0,1,0,0,0,0,0,0,23502.776702805433
5928,Honduras,NA,0,1,0,0,0,0,1,1,19256.94779905173
5929,Honduras,NA,1,1,1,0,1,0,0,0,18247.922987468584
5930,Honduras,NA,1,0,0,0,0,0,0,0,20039.442312379473
5931,Honduras,NA,1,0,0,0,0,0,0,0,24900.376984789636
5932,Honduras,NA,0,0,0,0,0,0,0,0,31117.04038971735
5933,Honduras,NA,1,0,0,0,1,0,0,0,38080.80987413321
5934,Honduras,NA,0,0,0,0,1,0,0,0,45547.302366505195
5935,Honduras,NA,0,0,0,0,0,0,0,0,51626.745984058485
5936,Honduras,NA,0,0,0,0,0,0,0,0,50943.38787667803
5937,Honduras,NA,0,0,0,0,0,0,0,0,51302.75233341997
5938,Mexico,NA,0,0,0,0,0,0,0,0,70269.22473299628
5939,Mexico,NA,0,0,0,0,0,0,0,0,67664.40929382724
5940,Mexico,NA,0,0,0,0,0,0,0,0,66099.77780287115
5941,Mexico,NA,0,0,0,0,0,0,0,0,65643.47994703685
5942,Mexico,NA,0,0,0,0,0,0,0,0,65982.53197955409
5943,Mexico,NA,0,0,0,0,0,0,0,0,67412.18633851904
5944,Mexico,NA,0,0,0,0,0,0,0,0,69893.57057301783
5945,Mexico,NA,0,0,0,0,0,0,0,0,73319.98055067628
5946,Mexico,NA,0,0,0,0,0,0,0,0,77566.28061508514
5947,Mexico,NA,0,0,0,0,0,0,0,0,77833.985082596555
5948,Mexico,NA,0,0,0,0,0,0,0,0,70738.39730079398
5949,Mexico,NA,0,0,0,0,0,0,0,0,64028.99711484005
5950,Mexico,NA,0,0,0,0,0,0,0,0,57840.332730538496
5951,Mexico,NA,0,0,0,0,0,0,0,0,52357.38447656202
5952,Mexico,NA,0,0,0,0,0,0,0,0,47823.50183825693
5953,Mexico,NA,0,0,0,0,0,0,0,0,44529.52893217095
5954,Mexico,NA,0,0,0,0,0,0,0,0,42762.957869729325
5955,Mexico,NA,0,0,0,0,0,0,0,0,42534.671876791996
5956,Mexico,NA,0,0,0,0,0,0,0,0,43646.19033218749
5957,Mexico,NA,0,0,0,0,0,0,0,0,46376.51937522581
5958,Mexico,NA,0,0,0,0,0,0,0,0,40847.15570990264
5959,Mexico,NA,0,0,0,0,0,0,0,0,36330.55815316768
5960,Mexico,NA,0,0,0,0,0,0,0,0,30962.098152299215
5961,Mexico,NA,1,0,0,0,0,0,0,0,22887.241997285637
5962,Mexico,NA,1,1,1,1,0,0,0,1,15293.473994730328
5963,Mexico,NA,0,0,0,0,0,0,0,0,8628.839548931071
5964,Mexico,NA,0,0,0,0,0,0,0,0,6651.42577992977
5965,Mexico,NA,0,0,0,0,1,0,0,1,436.25360817153745
5966,Mexico,NA,0,1,0,1,0,0,1,1,5233.965126203521
5967,Mexico,NA,0,1,0,0,0,0,0,0,13335.931515457143
5968,Mexico,NA,0,1,0,0,0,0,1,0,13803.439305757922
5969,Mexico,NA,0,1,0,0,0,0,0,0,16282.982692195741
5970,Mexico,NA,0,1,0,0,0,0,0,0,15694.409452372076
5971,Mexico,NA,0,1,0,0,0,0,1,1,15614.43696910465
5972,Mexico,NA,0,1,0,0,0,0,0,0,19106.409201292194
5973,Mexico,NA,0,1,0,0,0,0,0,0,22728.442042212955
5974,Mexico,NA,0,1,0,0,0,0,0,0,24084.323365747845
5975,Mexico,NA,0,1,0,0,0,0,0,0,27794.319241791938
5976,Mexico,NA,0,1,0,0,1,0,0,0,27699.352483952327
5977,Mexico,NA,0,1,0,1,1,0,0,0,29738.006774218906
5978,Mexico,NA,0,0,0,0,1,0,0,0,45684.915424653016
5979,Mexico,NA,0,0,0,0,0,0,0,0,48004.504598039624
5980,Mexico,NA,0,0,0,0,0,0,0,0,54830.66846742097
5981,Mexico,NA,0,0,0,0,0,0,0,0,62115.79466983527
5982,Honduras,NA,0,1,0,0,0,0,0,0,39488.37321571826
5983,Honduras,NA,0,1,0,0,0,0,0,0,31951.485204062046
5984,Honduras,NA,0,1,0,0,0,0,0,0,24787.418883536844
5985,Honduras,NA,0,1,0,0,0,0,1,1,18917.33756904802
5986,Honduras,NA,0,1,0,0,1,0,0,0,15852.923594553953
5987,Honduras,NA,0.6800176056338029,1,1,0,1,0,0,0,16236.220938294395
5988,Honduras,NA,1,0,0,0,0,0,0,0,20175.83693804381
5989,Honduras,NA,1,0,0,0,0,0,0,0,26225.8875722122
5990,Honduras,NA,1,0,0,0,0,0,0,0,33085.873979764016
5991,Honduras,NA,0,0,0,0,1,0,0,0,40547.30236650434
5992,Honduras,NA,0,0,0,0,0,0,0,0,48228.46930402478
5993,Honduras,NA,0,0,0,0,0,0,0,0,48611.72091526529
5994,Honduras,NA,0,0,0,0,0,0,0,0,48474.32319049238
5995,Honduras,NA,0,0,0,0,0,0,0,0,49545.44284215655
5996,Mexico,NA,0,0,0,0,0,0,0,0,69206.53043659234
5997,Mexico,NA,0,0,0,0,0,0,0,0,68229.40858293694
5998,Mexico,NA,0,0,0,0,0,0,0,0,68183.99926606589
5999,Mexico,NA,0,0,0,0,0,0,0,0,69027.28515899408
6000,Mexico,NA,0,0,0,0,0,0,0,0,70925.83758354362
6001,Mexico,NA,0,0,0,0,0,0,0,0,73798.25727910973
6002,Mexico,NA,0,0,0,0,0,0,0,0,77536.3857678452
6003,Mexico,NA,0,0,0,0,0,0,0,0,82021.94498088046
6004,Mexico,NA,0,0,0,0,0,0,0,0,75704.11938492098
6005,Mexico,NA,0,0,0,0,0,0,0,0,68934.06495117994
6006,Mexico,NA,0,0,0,0,0,0,0,0,62631.43723036033
6007,Mexico,NA,0,0,0,0,0,0,0,0,56951.63341281648
6008,Mexico,NA,0,0,0,0,0,0,0,0,52098.753989276054
6009,Mexico,NA,0,0,0,0,0,0,0,0,48322.58049899915
6010,Mexico,NA,0,0,0,0,0,0,0,0,45889.687348351945
6011,Mexico,NA,0,0,0,0,0,0,0,0,45018.3853972654
6012,Mexico,NA,0,0,0,0,0,0,0,0,45356.17675328094
6013,Mexico,NA,0,0,0,0,0,0,0,0,47201.423585754535
6014,Mexico,NA,0,0,0,0,0,0,0,0,45484.79911107405
6015,Mexico,NA,0,0,0,0,0,0,0,0,40562.1285968384
6016,Mexico,NA,0,0,0,0,0,0,0,0,34504.23825844681
6017,Mexico,NA,0.9722222222222222,0,0,0,0,0,0,0,26090.54966928303
6018,Mexico,NA,0.9989690721649485,1,1,1,0,0,1,0,17913.43368243469
6019,Mexico,NA,0.9037520391517129,1,1,1,0,0,1,1,10293.473994729853
6020,Mexico,NA,0,0,0,0,0,0,0,0,4639.195190321559
6021,Mexico,NA,0,0,0,0,0,0,0,0,5216.65951545994
6022,Mexico,NA,0.7232432432432433,0,1,1,1,0,0,1,3279.946258983547
6023,Mexico,NA,0,1,0,1,0,0,1,1,10233.965126203422
6024,Mexico,NA,0,1,0,0,0,0,0,0,11398.169329944274
6025,Mexico,NA,0,1,0,0,0,0,1,0,12096.210194723382
6026,Mexico,NA,0,1,0,0,0,0,0,0,14875.146209416436
6027,Mexico,NA,0,1,0,0,0,0,0,0,12884.479590930725
6028,Mexico,NA,0,1,0,0,0,0,0,1,14663.231542195277
6029,Mexico,NA,0,1,0,0,0,0,0,0,19798.028248371455
6030,Mexico,NA,0,1,0,0,0,0,0,0,20669.773404283962
6031,Mexico,NA,0,1,0,0,0,0,0,0,23521.982956393098
6032,Mexico,NA,0,1,0,1,0,0,0,0,28798.05256987562
6033,Mexico,NA,0,1,0,0,1,0,0,0,30842.571555458155
6034,Mexico,NA,0,0,1,1,1,0,0,0,33813.59399748798
6035,Mexico,NA,0,0,0,0,1,0,0,0,46621.84725463043
6036,Mexico,NA,0,0,0,0,0,0,0,0,52920.37777940611
6037,Mexico,NA,0,0,0,0,0,0,0,0,59812.50811658097
6038,Mexico,NA,0,0,0,0,0,0,0,0,67115.61569468639
6039,Honduras,NA,0,1,0,0,0,0,0,0,42383.57277754998
6040,Honduras,NA,0,1,0,0,0,0,0,0,34493.720692079805
6041,Honduras,NA,0,1,0,0,0,0,0,0,26951.48520406125
6042,Honduras,NA,0,1,0,0,0,0,0,0,19872.12326016581
6043,Honduras,NA,0,1,0,0,0,0,1,0,14606.533081491669
6044,Honduras,NA,0,1,1,0,1,0,0,0,13247.92298746905
6045,Honduras,NA,1,0,0,0,0,0,0,0,15623.700532092338
6046,Honduras,NA,1,0,0,0,0,0,0,0,21385.138654803926
6047,Honduras,NA,0,0,0,0,0,0,0,0,28092.73986886563
6048,Honduras,NA,0.9325822918500264,1,1,1,1,0,0,0,35547.302366505406
6049,Honduras,NA,0,0,0,0,1,0,0,0,43249.41881394736
6050,Honduras,NA,0,0,0,0,0,0,0,0,46699.96811707424
6051,Honduras,NA,0,0,0,0,0,0,0,0,45943.38787667838
6052,Honduras,NA,0,0,0,0,0,0,0,0,46341.54203538528
6053,Mexico,NA,0,0,0,0,0,0,0,0,71067.68200145097
6054,Mexico,NA,0,0,0,0,0,0,0,0,70643.47994703709
6055,Mexico,NA,0,0,0,0,0,0,0,0,70958.64518085976
6056,Mexico,NA,0,0,0,0,0,0,0,0,72289.95550150516
6057,Mexico,NA,0,0,0,0,0,0,0,0,74609.28901226583
6058,Mexico,NA,0,0,0,0,0,0,0,0,77828.36467138509
6059,Mexico,NA,0,0,0,0,0,0,0,0,81841.08190834535
6060,Mexico,NA,0,0,0,0,0,0,0,0,80674.07595385003
6061,Mexico,NA,0,0,0,0,0,0,0,0,73851.86625844169
6062,Mexico,NA,0,0,0,0,0,0,0,0,67452.87072246792
6063,Mexico,NA,0,0,0,0,0,0,0,0,61609.1014992842
6064,Mexico,NA,0,0,0,0,0,0,0,0,56493.12353195141
6065,Mexico,NA,0,0,0,0,0,0,0,0,52318.874464609726
6066,Mexico,NA,0,0,0,0,0,0,0,0,49326.01994982644
6067,Mexico,NA,0,0,0,0,0,0,0,0,47737.27959297629
6068,Mexico,NA,0,0,0,0,0,0,0,0,47532.88975894571
6069,Mexico,NA,0,0,0,0,0,0,0,0,48530.06519347877
6070,Mexico,NA,0,0,0,0,0,0,0,0,50192.06880335293
6071,Mexico,NA,0,0,0,0,0,0,0,0,44951.78635930059
6072,Mexico,NA,0,0,0,0,0,0,0,0,38372.29982159885
6073,Mexico,NA,0,0,0,0,0,0,0,0,29792.746060884358
6074,Mexico,NA,0.41062114746325273,1,1,1,0,1,1,0,21278.67575997254
6075,Mexico,NA,0,1,0,1,0,0,1,1,12959.798082829579
6076,Mexico,NA,1,1,1,1,0,0,1,1,5293.473994729699
6077,Mexico,NA,0,0,0,0,0,0,0,0,2279.4627985684438
6078,Mexico,NA,0,0,0,0,0,0,0,0,5436.253608171765
6079,Mexico,NA,0.8184345594525235,1,1,1,1,0,0,1,7943.4059901189
6080,Mexico,NA,0,1,0,0,0,0,1,1,10540.447798581363
6081,Mexico,NA,0,1,0,0,0,0,1,0,8803.439305756943
6082,Mexico,NA,0,1,0,0,0,0,0,0,12297.777917839137
6083,Mexico,NA,0,1,0,0,0,0,0,0,10838.343607276769
6084,Mexico,NA,0,1,0,0,0,0,1,1,10722.212735850002
6085,Mexico,NA,0,1,0,0,0,0,0,0,15369.127387653758
6086,Mexico,NA,0,1,0,0,0,0,0,0,17836.51204959191
6087,Mexico,NA,0,1,0,0,0,0,0,0,19377.011709739363
6088,Mexico,NA,0,1,0,1,0,0,0,0,24010.679549229135
6089,Mexico,NA,0,1,0,0,0,0,0,0,30455.818525074545
6090,Mexico,NA,0,1,1,1,0,0,0,0,34427.813062652815
6091,Mexico,NA,0,0,0,0,1,0,0,0,49427.40830666038
6092,Mexico,NA,0,0,0,0,0,0,0,0,51426.94395009238
6093,Mexico,NA,0,0,0,0,0,0,0,0,57850.67248465627
6094,Mexico,NA,0,0,0,0,0,0,0,0,64797.1453831703
6095,Honduras,NA,0,1,0,0,0,0,0,0,37441.31927896211
6096,Honduras,NA,0,1,0,0,0,0,0,0,29500.87990454921
6097,Honduras,NA,0,1,0,0,0,0,0,0,21951.485204061933
6098,Honduras,NA,0,1,0,0,0,0,0,0,15012.875501602963
6099,Honduras,NA,0,1,0,0,1,0,1,1,10901.190605621614
6100,Honduras,NA,0,0,0,0,1,0,0,0,11451.447091193066
6101,Honduras,NA,1,0,0,0,0,0,0,0,16570.611523896
6102,Honduras,NA,1,0,0,0,0,0,0,0,23102.57582337421
6103,Honduras,NA,1,0,0,0,0,0,0,0,30547.302366505133
6104,Honduras,NA,0.9848484848484849,1,1,1,1,0,0,0,38275.830547215104
6105,Honduras,NA,0,0,0,0,1,0,0,0,45262.28710447376
6106,Honduras,NA,0,0,0,0,0,0,0,0,43631.0157064537
6107,Honduras,NA,0,0,0,0,0,0,0,0,43477.8809282316
6108,Honduras,NA,0,0,0,0,0,0,0,0,44668.97164317229
6109,Mexico,NA,0,0,0,0,0,0,0,0,73223.54126268052
6110,Mexico,NA,0,0,0,0,0,0,0,0,73181.23089553272
6111,Mexico,NA,0,0,0,0,0,0,0,0,73967.56651324587
6112,Mexico,NA,0,0,0,0,0,0,0,0,75742.3873164678
6113,Mexico,NA,0,0,0,0,0,0,0,0,78438.6229921479
6114,Mexico,NA,0,0,0,0,0,0,0,0,81965.39463340948
6115,Mexico,NA,0,0,0,0,0,0,0,0,85647.52985444915
6116,Mexico,NA,0,0,0,0,0,0,0,0,78780.0164319355
6117,Mexico,NA,0,0,0,0,0,0,0,0,72298.56573863114
6118,Mexico,NA,0,0,0,0,0,0,0,0,66316.47025219558
6119,Mexico,NA,0,0,0,0,0,0,0,0,60980.864585191164
6120,Mexico,NA,0,0,0,0,0,0,0,0,56475.28188867062
6121,Mexico,NA,0,0,0,0,0,0,0,0,53011.782494573614
6122,Mexico,NA,0,0,0,0,0,0,0,0,50803.94376521594
6123,Mexico,NA,0,0,0,0,0,0,0,0,50018.31985329281
6124,Mexico,NA,0,0,0,0,0,0,0,0,50322.56021750504
6125,Mexico,NA,0,0,0,0,0,0,0,0,51991.842491795294
6126,Mexico,NA,0,0,0,0,0,0,0,0,49457.45563085529
6127,Mexico,NA,0,0,0,0,0,0,0,0,42477.339010368094
6128,Mexico,NA,0,0,0,0,0,0,0,0,33830.43974960127
6129,Mexico,NA,0.8043951261966927,0,1,0,0,0,0,0,25192.71676300586
6130,Mexico,NA,0,1,0,0,0,0,1,0,16578.51929910233
6131,Mexico,NA,0,1,0,0,0,0,0,0,8063.598849174511
6132,Mexico,NA,0.9705882352941176,1,1,1,0,0,1,1,293.47399472947825
6133,Mexico,NA,0,0,0,0,0,0,0,0,4311.309785507311
6134,Mexico,NA,0,0,0,0,0,0,0,0,8069.732557125172
6135,Mexico,NA,0.6183274021352313,1,1,1,0,0,1,1,11928.277977779962
6136,Mexico,NA,0,1,0,0,0,0,0,0,6471.774951007174
6137,Mexico,NA,0,1,0,0,0,0,1,0,7634.389826132698
6138,Mexico,NA,0,1,0,0,0,0,0,0,10836.289902093224
6139,Mexico,NA,0,1,0,0,0,0,0,0,7884.479590931035
6140,Mexico,NA,0,1,0,0,0,0,1,1,10543.508114034972
6141,Mexico,NA,0,1,0,0,0,0,0,0,14819.170626898873
6142,Mexico,NA,0,1,0,0,0,0,0,0,15737.009989128574
6143,Mexico,NA,0,1,0,1,0,0,0,0,19331.260512815345
6144,Mexico,NA,0,1,0,1,0,0,0,0,25490.03300568194
6145,Mexico,NA,0,1,0,1,0,0,0,0,32781.509940148164
6146,Mexico,NA,0,0,0,0,0,0,0,0,50387.446291479515
6147,Mexico,NA,0,0,0,0,0,0,0,0,56266.015379248034
6148,Mexico,NA,0,0,0,0,0,0,0,0,62791.99176279362
6149,Mexico,NA,0,0,0,0,0,0,0,0,69783.98077223563
6150,Honduras,NA,0,1,0,0,0,0,0,0,40790.78341384421
6151,Honduras,NA,0,1,0,0,0,0,0,0,32516.727038688823
6152,Honduras,NA,0,1,0,0,0,0,0,0,24510.95802089374
6153,Honduras,NA,0,1,0,0,0,0,0,0,16951.485204061588
6154,Honduras,NA,0,1,0,0,0,0,0,0,10289.391565394115
6155,Honduras,NA,0,1,1,0,1,0,0,0,8247.922987469618
6156,Honduras,NA,0,0,0,0,0,0,0,0,11688.489570589969
6157,Honduras,NA,1,0,0,0,0,0,0,0,18117.836129341165
6158,Honduras,NA,1,0,0,0,0,0,0,0,25547.302366504886
6159,Honduras,NA,0.985867335308867,1,1,1,0,0,1,1,33310.151311786794
6160,Honduras,NA,0,1,0,0,1,0,0,0,41429.98984393623
6161,Honduras,NA,0,0,0,0,0,0,0,0,41790.586779429344
6162,Honduras,NA,0,0,0,0,0,0,0,0,40943.387876678484
6163,Honduras,NA,0,0,0,0,0,0,0,0,41389.6682693951
6164,Mexico,NA,0,0,0,0,0,0,0,0,75937.8965034816
6165,Mexico,NA,0,0,0,0,0,0,0,0,77183.36910163904
6166,Mexico,NA,0,0,0,0,0,0,0,0,79359.8185884154
6167,Mexico,NA,0,0,0,0,0,0,0,0,82393.50184870497
6168,Mexico,NA,0,0,0,0,0,0,0,0,86193.952731029
6169,Mexico,NA,0,0,0,0,0,0,0,0,83716.68787151812
6170,Mexico,NA,0,0,0,0,0,0,0,0,77163.95173281725
6171,Mexico,NA,0,0,0,0,0,0,0,0,71063.8238900181
6172,Mexico,NA,0,0,0,0,0,0,0,0,65542.80040339161
6173,Mexico,NA,0,0,0,0,0,0,0,0,60758.95245612866
6174,Mexico,NA,0,0,0,0,0,0,0,0,56898.52302488257
6175,Mexico,NA,0,0,0,0,0,0,0,0,54159.33475644264
6176,Mexico,NA,0,0,0,0,0,0,0,0,52716.46004909383
6177,Mexico,NA,0,0,0,0,0,0,0,0,52531.44682954827
6178,Mexico,NA,0,0,0,0,0,0,0,0,53435.42387642278
6179,Mexico,NA,0,0,0,0,0,0,0,0,54050.13171180791
6180,Mexico,NA,0,0,0,0,0,0,0,0,46756.98092482887
6181,Mexico,NA,0,0,0,0,0,0,0,0,38097.10736334799
6182,Mexico,NA,0,0,0,0,0,0,0,0,29437.457663733323
6183,Mexico,NA,0.8595177474913883,1,1,1,0,0,1,0,20778.31172048911
6184,Mexico,NA,0,1,0,0,0,0,0,0,12120.749242660308
6185,Mexico,NA,0,1,0,0,0,0,0,1,3476.6199753655023
6186,Mexico,NA,0.9390581717451524,1,1,1,0,0,1,1,0
6187,Mexico,NA,0,0,0,0,0,0,0,0,8050.039078106791
6188,Mexico,NA,0,0,0,0,0,0,0,0,11935.670689389803
6189,Mexico,NA,0.3904282115869018,1,1,1,0,0,1,1,6933.011375806333
6190,Mexico,NA,0,1,0,0,0,0,1,0,3803.439305757587
6191,Mexico,NA,0,1,0,0,0,0,0,0,8761.577440115565
6192,Mexico,NA,0,1,0,0,0,0,0,0,6214.893099653347
6193,Mexico,NA,0,1,0,0,0,0,1,1,6010.079038041782
6194,Mexico,NA,0,1,0,0,0,0,0,1,12235.410445418769
6195,Mexico,NA,0,1,0,0,0,0,0,0,12958.604918652876
6196,Mexico,NA,0,1,0,1,0,0,0,0,14862.117400048202
6197,Mexico,NA,0,1,0,1,0,0,0,0,20540.854004380122
6198,Mexico,NA,0,1,0,1,0,0,0,0,27781.50994014832
6199,Mexico,NA,0,0,1,1,0,0,0,0,36616.096001649195
6200,Mexico,NA,0,0,0,0,0,0,0,0,53374.59774067355
6201,Mexico,NA,0,0,0,0,0,0,0,0,55091.094256591445
6202,Mexico,NA,0,0,0,0,0,0,0,0,61130.99385147927
6203,Mexico,NA,0,0,0,0,0,0,0,0,67741.92315066415
6204,Honduras,NA,0,1,0,0,0,0,0,0,35977.39789749253
6205,Honduras,NA,0,1,0,0,0,0,0,0,27619.244835222264
6206,Honduras,NA,0,1,0,0,0,0,0,0,19526.192948483716
6207,Honduras,NA,0,1,0,0,0,0,0,0,11951.485204061803
6208,Honduras,NA,0,1,0,0,0,0,1,1,6029.653949058751
6209,Honduras,NA,0,0,0,0,0,0,0,0,6975.414726573956
6210,Honduras,NA,1,0,0,0,0,0,0,0,13144.693314970928
6211,Honduras,NA,1,0,0,0,0,0,0,0,20547.30236650499
6212,Honduras,NA,1,0,0,0,0,0,0,0,28356.53640254943
6213,Honduras,NA,0.9894039735099338,1,1,1,1,0,0,0,36550.937536588994
6214,Honduras,NA,0,0,0,0,1,0,0,0,40487.5382699548
6215,Honduras,NA,0,0,0,0,0,0,0,0,38655.29268819511
6216,Honduras,NA,0,0,0,0,0,0,0,0,38482.362859402136
6217,Honduras,NA,0,0,0,0,0,0,0,0,39823.14840506315
6218,Mexico,NA,0,0,0,0,0,0,0,0,78915.37046331305
6219,Mexico,NA,0,0,0,0,0,0,0,0,80581.28837309654
6220,Mexico,NA,0,0,0,0,0,0,0,0,83120.70967198625
6221,Mexico,NA,0,0,0,0,0,0,0,0,86456.69850787015
6222,Mexico,NA,0,0,0,0,0,0,0,0,88660.457179842
6223,Mexico,NA,0,0,0,0,0,0,0,0,82045.52569266442
6224,Mexico,NA,0,0,0,0,0,0,0,0,75843.65434914576
6225,Mexico,NA,0,0,0,0,0,0,0,0,70164.46054720371
6226,Mexico,NA,0,0,0,0,0,0,0,0,65144.78599801666
6227,Mexico,NA,0,0,0,0,0,0,0,0,60947.803582856955
6228,Mexico,NA,0,0,0,0,0,0,0,0,57753.15039391046
6229,Mexico,NA,0,0,0,0,0,0,0,0,55733.45493748756
6230,Mexico,NA,0,0,0,0,0,0,0,0,55018.266222374994
6231,Mexico,NA,0,0,0,0,0,0,0,0,55295.00306550578
6232,Mexico,NA,0,0,0,0,0,0,0,0,56818.38595790303
6233,Mexico,NA,0,0,0,0,0,0,0,0,51167.43301171098
6234,Mexico,NA,0,0,0,0,0,0,0,0,42523.8818225417
6235,Mexico,NA,0,0,0,0,0,0,0,0,33888.860256833395
6236,Mexico,NA,0,0,0,0,0,0,0,0,25271.113425349038
6237,Mexico,NA,0.9982840800762631,1,1,1,0,0,0,0,16697.40991910107
6238,Mexico,NA,0,1,0,0,0,0,0,0,8114.014810692595
6239,Mexico,NA,0,1,0,0,0,0,1,1,0
6240,Mexico,NA,1,1,1,1,0,0,0,1,3467.284017648845
6241,Mexico,NA,0,0,0,0,0,0,0,0,12110.354042811396
6242,Mexico,NA,1,0,0,0,0,0,0,0,9479.801065245341
6243,Mexico,NA,0,1,1,1,0,0,1,1,1962.0086541388878
6244,Mexico,NA,0,1,0,0,0,0,0,1,3795.3809078696772
6245,Mexico,NA,0,1,0,0,0,0,0,0,7880.028260209842
6246,Mexico,NA,0,1,0,0,0,0,1,1,2884.4795909302616
6247,Mexico,NA,0,1,0,0,0,0,1,1,7504.451330720953
6248,Mexico,NA,0,1,0,0,0,0,0,1,9844.091557103462
6249,Mexico,NA,0,1,0,0,0,0,0,1,10865.883959042105
6250,Mexico,NA,0,1,0,1,0,0,0,0,15624.070654851917
6251,Mexico,NA,0,1,0,1,0,0,0,0,22781.509940148564
6252,Mexico,NA,0,0,0,1,0,0,0,0,30386.1626849761
6253,Mexico,NA,0,0,0,0,0,0,0,0,54352.48702791344
6254,Mexico,NA,0,0,0,0,0,0,0,0,59842.81568409421
6255,Mexico,NA,0,0,0,0,0,0,0,0,66016.1520529741
6256,Mexico,NA,0,0,0,0,0,0,0,0,72698.70751782489
6257,Honduras,NA,0,1,0,0,0,0,0,0,39766.93075459086
6258,Honduras,NA,0,1,0,0,0,0,0,0,31222.721012651542
6259,Honduras,NA,0,1,0,0,0,0,0,0,22766.375056810084
6260,Honduras,NA,0,1,0,0,0,0,0,0,14551.885067606363
6261,Honduras,NA,0,1,0,0,0,0,0,0,6951.485204061277
6262,Honduras,NA,0,1,1,0,0,0,0,1,3247.9229874688144
6263,Honduras,NA,0,0,0,0,0,0,0,0,8204.26344528126
6264,Honduras,NA,1,0,0,0,0,0,0,0,15547.302366504751
6265,Honduras,NA,1,0,0,0,0,0,0,0,23422.64146256905
6266,Honduras,NA,0.9988822652757079,1,1,1,0,0,0,1,31709.58863086346
6267,Honduras,NA,1,0,1,0,1,0,0,0,39774.72019955981
6268,Honduras,NA,0,0,0,0,0,0,0,0,36905.54517416267
6269,Honduras,NA,0,0,0,0,0,0,0,0,35943.387876679226
6270,Honduras,NA,0,0,0,0,0,0,0,0,36450.93634852015
6271,Mexico,NA,0,0,0,0,0,0,0,0,82089.62946286413
6272,Mexico,NA,0,0,0,0,0,0,0,0,84139.2631644495
6273,Mexico,NA,0,0,0,0,0,0,0,0,87006.45922207668
6274,Mexico,NA,0,0,0,0,0,0,0,0,90613.6429400626
6275,Mexico,NA,0,0,0,0,0,0,0,0,86940.56087550204
6276,Mexico,NA,0,0,0,0,0,0,0,0,80650.18750253576
6277,Mexico,NA,0,0,0,0,0,0,0,0,74834.78043691545
6278,Mexico,NA,0,0,0,0,0,0,0,0,69613.47557684944
6279,Mexico,NA,0,0,0,0,0,0,0,0,65129.31445006618
6280,Mexico,NA,0,0,0,0,0,0,0,0,61543.63671073525
6281,Mexico,NA,0,0,0,0,0,0,0,0,59020.427297929105
